"source_category","brands","categories_tags","countries_tags","ingredients_hierarchy","ingredients_tags","ingredients_text","labels_tags","product_name"
"sunscreens","L'Oréal, L'Oreal Luxe, Biotherm","en:face; en:facial-creams; en:suncare; en:anti-aging-face-care-products; en:anti-wrinkles-creams; en:in-sun-protections; en:sunscreen","en:denmark","en:acua; en:water-glycerin; en:alcohol-denat; en:octocrylene; en:ethylhexyl-salicylate-butyl-methoxydibenzoylmethane; en:disopropyl-sebacate-dimethicone; en:zea-mays-starch; en:corn-starch-ethylhexyl-triazone; en:e490; en:titanium-dioxide-triethanolamine; en:potassium-cetyl-phosphate-parfum-fragrance; en:drometrizole-trisiloxane; en:synthetic-wax-tocopherol; en:stearic-acid; en:phenoxyethanol; en:peg-100-stearate; en:palmitic-acid; en:e415; en:linalool-caprylyl-glycol; en:terephthalylidene-dicamphor-sulfonic-acid-acrylates; en:c10-30-alkyl-acrylate-crosspolymer-myristic-acid; en:geraniol; en:disodium-edta; en:vitreoscilla-ferment-citral; en:aluminum-hydroxide; en:glyceryl-stearate; en:f-l-l-c1918843","en:acua; en:water-glycerin; en:alcohol-denat; en:octocrylene; en:ethylhexyl-salicylate-butyl-methoxydibenzoylmethane; en:disopropyl-sebacate-dimethicone; en:zea-mays-starch; en:corn-starch-ethylhexyl-triazone; en:e490; en:titanium-dioxide-triethanolamine; en:potassium-cetyl-phosphate-parfum-fragrance; en:drometrizole-trisiloxane; en:synthetic-wax-tocopherol; en:stearic-acid; en:phenoxyethanol; en:peg-100-stearate; en:palmitic-acid; en:e415; en:linalool-caprylyl-glycol; en:terephthalylidene-dicamphor-sulfonic-acid-acrylates; en:c10-30-alkyl-acrylate-crosspolymer-myristic-acid; en:geraniol; en:disodium-edta; en:vitreoscilla-ferment-citral; en:aluminum-hydroxide; en:glyceryl-stearate; en:f-l-l-c1918843","ACUA/WATER GLYCERIN, ALCOHOL DENAT, OCTOCRYLENE, ETHYLHEXYL SALICYLATE BUTYL METHOXYDIBENZOYLMETHANE, DISOPROPYL SEBACATE DIMETHICONE, ZEA MAYS STARCH/CORN STARCH ETHYLHEXYL TRIAZONE, PROPYLENE GLYCOL, TITANIUM DIOXIDE TRIETHANOLAMINE, POTASSIUM CETYL PHOSPHATE PARFUM FRAGRANCE, DROMETRIZOLE TRISILOXANE, SYNTHETIC WAX TOCOPHEROL, STEARIC ACID, PHENOXYETHANOL, PEG-100 STEARATE, PALMITIC ACID, XANTHAN GUM, LINALOOL CAPRYLYL GLYCOL, TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER MYRISTIC ACID,GERANIOL, DISODIUM EDTA, VITREOSCILLA FERMENT CITRAL, ALUMINUM HYDROXIDE, GLYCERYL STEARATE, (F.L.L C1918843)","","Biotherm Anti-wrinkles sun cream"
"sunscreens","Bioderma","en:suncare; en:in-sun-protections; en:sunscreen","en:france","en:water; fr:dicaprylyl-carbonate; fr:octocrylene; fr:methylene-bis-benzotriazolyl-tetramethylbutylphenol; fr:butyl-methoxydibenzoylmethane; en:e422; fr:methyl-methacrylate-crosspolymer; fr:cyclohexasiloxane; fr:cyclopentasiloxane; fr:bis-ethylhexyloxyphenol-methoxyphenyl-triazine; fr:polymethylsilsesquioxane; fr:methylpropanediol; fr:hdi; fr:trimethylol-hexyllactone-crosspolymer; fr:c20-22-alkyl-phosphate; fr:c20-22-alcohols; fr:decyl-glucoside; fr:glyceryl-stearate-citrate; fr:pentylene-glycol; en:e460i; en:e460; fr:c30-45-alkyl-cetearyl-dimethicone-crosspolymer; fr:1-2-hexanediol; fr:caprylyl-glycol; fr:disodium-edta; en:e415; en:e421; en:e967; en:e524; en:e466; fr:rhamnose; en:e490; en:e330; fr:ectoin; en:e307a; fr:nano","en:water; fr:dicaprylyl-carbonate; fr:octocrylene; fr:methylene-bis-benzotriazolyl-tetramethylbutylphenol; fr:butyl-methoxydibenzoylmethane; en:e422; fr:methyl-methacrylate-crosspolymer; fr:cyclohexasiloxane; fr:cyclopentasiloxane; fr:bis-ethylhexyloxyphenol-methoxyphenyl-triazine; fr:polymethylsilsesquioxane; fr:methylpropanediol; fr:hdi; fr:trimethylol-hexyllactone-crosspolymer; fr:c20-22-alkyl-phosphate; fr:c20-22-alcohols; fr:decyl-glucoside; fr:glyceryl-stearate-citrate; fr:pentylene-glycol; en:e460i; en:e460; fr:c30-45-alkyl-cetearyl-dimethicone-crosspolymer; fr:1-2-hexanediol; fr:caprylyl-glycol; fr:disodium-edta; en:e415; en:e421; en:e967; en:e524; en:e466; fr:rhamnose; en:e490; en:e330; fr:ectoin; en:e307a; fr:nano","AQUA/WATER/EAU, DICAPRYLYL CARBONATE, OCTOCRYLENE, METHYLENE BIS-BENZOTRIAZOLYL TETRAMETHYLBUTYLPHENOL [NANO], BUTYL METHOXYDIBENZOYLMETHANE, GLYCERIN, METHYL METHACRYLATE CROSSPOLYMER, CYCLOHEXASILOXANE, CYCLOPENTASILOXANE, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, POLYMETHYLSILSESQUIOXANE, METHYLPROPANEDIOL, HDI/TRIMETHYLOL HEXYLLACTONE CROSSPOLYMER, C20-22 ALKYL PHOSPHATE, C20-22 ALCOHOLS, DECYL GLUCOSIDE, GLYCERYL STEARATE CITRATE, PENTYLENE GLYCOL, MICROCRYSTALLINE CELLULOSE, C30-45 ALKYL CETEARYL DIMETHICONE CROSSPOLYMER, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, DISODIUM EDTA, XANTHAN GUM, MANNITOL, XYLITOL, SODIUM HYDROXIDE, CELLULOSE GUM, RHAMNOSE, PROPYLENE GLYCOL, CITRIC ACID, ECTOIN, TOCOPHEROL","","Photoderm Max SPF 50+ - Aquafluide"
"sunscreens","Ombra","en:suncare; en:in-sun-protections; en:sunscreen","en:germany","","",NA,"en:vegetarian; en:vegan","OMBRA SUN"
"sunscreens","Cien, Cien Sun","en:suncare; en:in-sun-protections; en:sunscreen","en:france","","","","","crème solaire anti age  FPS30"
"sunscreens","Vichy","en:suncare; en:in-sun-protections; en:sunscreen","en:canada","","",NA,"","Idéal Soleil SPF 60"
"sunscreens","Ecran Sun","en:suncare; en:in-sun-protections; en:sunscreen","en:france","","","","en:vegetarian; en:no-colorings; en:vegan; en:without-perfume; fr:sans-alcool","Naturals"
"sunscreens","Sundance, sun dance","en:suncare; en:in-sun-protections; en:sunscreen","en:germany","de:alcohol-denat; de:c12-15-alkyl-benzoate; de:octocrylene; de:ethylhexyl-salicylate; de:butyl-methoxydibenzoylmethane; de:acrylates; de:octylacrylamide-copolymer; de:bis-ethylhexyloxyphenol-methoxyphenyl-triazine; de:tocopheryl-acetate; de:diethylhexyl-butamido-triazone; de:parfum; de:pentaerythrityl-tetra-dit-butyl-hydroxyhydrocinnamate; de:limonene-alpha-isomethyl-lonone; en:e1519; en:e210","de:alcohol-denat; de:c12-15-alkyl-benzoate; de:octocrylene; de:ethylhexyl-salicylate; de:butyl-methoxydibenzoylmethane; de:acrylates; de:octylacrylamide-copolymer; de:bis-ethylhexyloxyphenol-methoxyphenyl-triazine; de:tocopheryl-acetate; de:diethylhexyl-butamido-triazone; de:parfum; de:pentaerythrityl-tetra-dit-butyl-hydroxyhydrocinnamate; de:limonene-alpha-isomethyl-lonone; en:e1519; en:e210","Alcohol Denat., C12-15 Alkyl Benzoate, Octocrylene, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Acrylates/Octylacrylamide Copolymer, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Tocopheryl Acetate, Diethylhexyl Butamido Triazone, Parfum, Pentaerythrityl Tetra-Di-t-Butyl Hydroxyhydrocinnamate, Limonene Alpha-Isomethyl lonone, Benzyl Alcohol, Benzoic Acid.","en:vegetarian; en:vegan","Transparentes Sonnenspray LSF 50"
"sunscreens","Lavera","en:suncare; en:in-sun-protections; en:sunscreen","en:france","en:water; fr:helianthus-annuus-hybrid-oil; en:e171; fr:polyglyceryl-3-polyricinoleate; fr:dodecane; en:e1510; fr:caprylic; fr:capric-triglyceride; en:e422; fr:helianthus-annuus-seed-oil; fr:butyrospermum-parkii-butter; en:e325; fr:hydrogenated-castor-oil; fr:calendula-officinalis-flower-extract; fr:simmondsia-chinensis-seed-oil; fr:daucus-carota-sativa-root-extract; fr:capsicum-annuum-fruit-extract; fr:behenyl-beeswax; fr:stearyl-beeswax; fr:stearic-acid; fr:alumina; en:e415; en:e160; fr:tocopheryl-acetate; en:e307a; en:e304; fr:parfum; fr:limonene; fr:linalool; fr:geraniol; fr:citronellol; fr:citral; fr:coumarin; fr:eugenol; fr:benzyl-benzoate; fr:benzyl-alcohol-ingredients-from-certified-agriculture-natural-essential-oils","en:water; fr:helianthus-annuus-hybrid-oil; en:e171; fr:polyglyceryl-3-polyricinoleate; fr:dodecane; en:e1510; fr:caprylic; fr:capric-triglyceride; en:e422; fr:helianthus-annuus-seed-oil; fr:butyrospermum-parkii-butter; en:e325; fr:hydrogenated-castor-oil; fr:calendula-officinalis-flower-extract; fr:simmondsia-chinensis-seed-oil; fr:daucus-carota-sativa-root-extract; fr:capsicum-annuum-fruit-extract; fr:behenyl-beeswax; fr:stearyl-beeswax; fr:stearic-acid; fr:alumina; en:e415; en:e160; fr:tocopheryl-acetate; en:e307a; en:e304; fr:parfum; fr:limonene; fr:linalool; fr:geraniol; fr:citronellol; fr:citral; fr:coumarin; fr:eugenol; fr:benzyl-benzoate; fr:benzyl-alcohol-ingredients-from-certified-agriculture-natural-essential-oils","Aqua, Helianthus Annuus Hybrid Oil*, Titanium Dioxide, Polyglyceryl-3 Polyricinoleate, Dodecane, Alcohol*, Caprylic/Capric Triglyceride, Glycerin, Helianthus Annuus Seed Oil, Butyrospermum Parkii Butter*, Sodium Lactate, Hydrogenated Castor Oil, Calendula Officinalis Flower Extract*, Simmondsia Chinensis Seed Oil*, Daucus Carota Sativa Root Extract*, Capsicum Annuum Fruit Extract, Behenyl Beeswax, Stearyl Beeswax, Stearic Acid, Alumina, Xanthan Gum, Beta-Carotene, Tocopheryl Acetate, Tocopherol, Ascorbyl Palmitate, Parfum**, Limonene**, Linalool**, Geraniol**, Citronellol**, Citral**, Coumarin**, Eugenol**, Benzyl Benzoate**, Benzyl Alcohol**
* ingredients from certified organic agriculture
** natural essential oils","en:organic; en:natrue","Crème solaire 30 SPF 100% minérale"
"sunscreens","Nivea","en:suncare; en:in-sun-protections; en:sunscreen","en:austria","en:water; en:octocrylene; en:alcohol-denat; en:e422; en:e171; en:butyl-methoxydibenzoylmethan; en:butylene-glycol-dicaprylate; en:dicaprate; en:c12-15-alkyl-benzoate; en:bis-ethylhexyloxyphenol-methoxyphenyl-triazine; en:dicaprylyl-carbonate; en:glyceryl-stearate-citrate; en:e640i; en:e640; en:panthenol; en:hydrogenated-coco-glycerides; en:myristyl-myristate; en:tocopheryl-acetate; en:vp; en:hexadecene-copolymer; en:cetyl-alcohol; en:stearyl-alcohol; en:e415; en:sodium-acrylates; en:c10-30-alkyl-acrylate-crosspolymer; en:dimethicone; en:e551; en:sodium-citrate; en:minerals; en:sodium; en:e330; en:trisodium-edta; en:ethylhexylglycerin; en:nano","en:water; en:octocrylene; en:alcohol-denat; en:e422; en:e171; en:butyl-methoxydibenzoylmethan; en:butylene-glycol-dicaprylate; en:dicaprate; en:c12-15-alkyl-benzoate; en:bis-ethylhexyloxyphenol-methoxyphenyl-triazine; en:dicaprylyl-carbonate; en:glyceryl-stearate-citrate; en:e640i; en:e640; en:panthenol; en:hydrogenated-coco-glycerides; en:myristyl-myristate; en:tocopheryl-acetate; en:vp; en:hexadecene-copolymer; en:cetyl-alcohol; en:stearyl-alcohol; en:e415; en:sodium-acrylates; en:c10-30-alkyl-acrylate-crosspolymer; en:dimethicone; en:e551; en:sodium-citrate; en:minerals; en:sodium; en:e330; en:trisodium-edta; en:ethylhexylglycerin; en:nano","Aqua, Octocrylene, Alcohol Denat., Glycerin, Titanium Dioxide (nano), Butyl Methoxydibenzoylmethan, Butylene Glycol Dicaprylate/Dicaprate, C12-15 Alkyl Benzoate, Bis-ethylhexyloxyphenol Methoxyphenyl Triazine, Dicaprylyl Carbonate, Glyceryl Stearate Citrate, Glycine, Panthenol, Hydrogenated Coco-Glycerides, Myristyl Myristate, Tocopheryl Acetate, VP/Hexadecene Copolymer, Cetyl Alcohol, Stearyl Alcohol, Xanthan Gum, Sodium Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Dimethicone, Silica, Sodium Citrate, Citric Acid, Trisodium EDTA, Ethylhexylglycerin","","Baby sun protection cream"
"sunscreens","sun dance","en:suncare; en:in-sun-protections; en:sunscreen","en:austria","","","","en:vegetarian; en:vegan","Sonnenmilch 30 (hoch)"
"sunscreens","Lacura sun","en:suncare; en:in-sun-protections; en:sunscreen","en:romania","en:alcohol-denat; en:e943a; en:e943b; en:e944; en:c12-15-alkyl-benzoate; en:cyclopentasiloxane; en:octocrylene; en:butyl-methoxydibenzoylmethane; en:ethylhexyl-salicylate; en:diethylamino; en:hydroxybenzoyl-hexyl-benzoate; en:acrylates; en:octylacrylamide-copolymer; en:tocopheryl-acetate; en:parfum; en:pentaerythrityl-tetra-dit-butyl-hydroxyhydrocinnamate; en:limonene; en:linalool; en:e1519; en:hexyl-cinnamal; en:alpha-isomethyl-ionone; en:citeonellol; en:anise-alcohol; en:eugenol","en:alcohol-denat; en:e943a; en:e943b; en:e944; en:c12-15-alkyl-benzoate; en:cyclopentasiloxane; en:octocrylene; en:butyl-methoxydibenzoylmethane; en:ethylhexyl-salicylate; en:diethylamino; en:hydroxybenzoyl-hexyl-benzoate; en:acrylates; en:octylacrylamide-copolymer; en:tocopheryl-acetate; en:parfum; en:pentaerythrityl-tetra-dit-butyl-hydroxyhydrocinnamate; en:limonene; en:linalool; en:e1519; en:hexyl-cinnamal; en:alpha-isomethyl-ionone; en:citeonellol; en:anise-alcohol; en:eugenol","Alcohol Denat., Butane, Isobutane, Propane, C12-15 Alkyl Benzoate, Cyclopentasiloxane, Octocrylene, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Diethylamino, Hydroxybenzoyl Hexyl Benzoate, Acrylates/Octylacrylamide Copolymer, Tocopheryl Acetate, Parfum, Pentaerythrityl Tetra-Di-t-Butyl Hydroxyhydrocinnamate, Limonene, Linalool, Benzyl Alcohol, Hexyl Cinnamal, Alpha-Isomethyl Ionone, Citeonellol, Anise Alcohol, Eugenol","en:dermatologically-tested; en:easily-flammable; en:fully-recyclable-packaging","SPF 30 High, Refreshing Dry Mist"
"sunscreens","Sun Ozon","en:suncare; en:in-sun-protections; en:sunscreen","en:germany","en:water; de:octocrylene; de:c12-15-alkyl-benzoate; en:e422; de:ethylhexyl-salicylate; de:butyl-methoxydibenzoylmethane; en:e171; de:acrylates-copolymer; de:tocopheryl-acetate; de:camosine; de:dimethicone; de:vp; de:hexadecene-copolymer; en:e551; de:hydrogen-dimethicone; de:acrylates; de:c10-30-alkyl-acrylate-crosspolymer; de:caprylyl-glycol; de:caprylhydroxamic-acid; en:e524; de:tetrasodium-edta; de:nano","en:water; de:octocrylene; de:c12-15-alkyl-benzoate; en:e422; de:ethylhexyl-salicylate; de:butyl-methoxydibenzoylmethane; en:e171; de:acrylates-copolymer; de:tocopheryl-acetate; de:camosine; de:dimethicone; de:vp; de:hexadecene-copolymer; en:e551; de:hydrogen-dimethicone; de:acrylates; de:c10-30-alkyl-acrylate-crosspolymer; de:caprylyl-glycol; de:caprylhydroxamic-acid; en:e524; de:tetrasodium-edta; de:nano","Aqua, Octocrylene, C12-15 Alkyl Benzoate, Glycerin, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Titanium Dioxide (nano), Acrylates Copolymer, Tocopheryl Acetate, Camosine, Dimethicone, VP/Hexadecene Copolymer, Silica, Hydrogen Dimethicone, Acrylates /C10-30 Alkyl Acrylate Crosspolymer, Caprylyl Glycol, Caprylhydroxamic Acid, Sodium Hydroxide, Tetrasodium EDTA","","Sonnengel"
"sunscreens","Sun Ozon","en:suncare; en:in-sun-protections; en:sunscreen","en:germany","","",NA,"","SENSITIV kombinierte Creme & Stift"
"sunscreens","Sun Ozon","en:suncare; en:in-sun-protections; en:sunscreen","en:germany","en:water; de:octocrylene; de:alcohol-denat; en:e422; de:butyl-methoxydibenzoylmethane; de:ethylhexyl-salicylate; de:c12-15-alkyl-benzoate; de:dicaprylyl-ether; de:triacontanyl-pvp; de:vp; de:hexadecene-copolymer; de:diethylhexyl-butamido-triazone; de:tocopheryl-acetate; de:phenylbenzimidazole-sulfonic-acid; de:panthenol; de:caprylyl-glycol; en:e524; de:acrylates; de:c10-30-alkyl-acrylate-crosspolymer; en:e415; de:carbomer; de:disodium-edta; de:ethylhexylglycerin; de:aloe-barbedensis-leaf-juice-powder; en:e307a","en:water; de:octocrylene; de:alcohol-denat; en:e422; de:butyl-methoxydibenzoylmethane; de:ethylhexyl-salicylate; de:c12-15-alkyl-benzoate; de:dicaprylyl-ether; de:triacontanyl-pvp; de:vp; de:hexadecene-copolymer; de:diethylhexyl-butamido-triazone; de:tocopheryl-acetate; de:phenylbenzimidazole-sulfonic-acid; de:panthenol; de:caprylyl-glycol; en:e524; de:acrylates; de:c10-30-alkyl-acrylate-crosspolymer; en:e415; de:carbomer; de:disodium-edta; de:ethylhexylglycerin; de:aloe-barbedensis-leaf-juice-powder; en:e307a","Aqua, Octocrylene, Alcohol Denat., Glycerin, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, C12-15 Alkyl Benzoate, Dicaprylyl Ether, Triacontanyl PVP, VP/Hexadecene Copolymer, Diethylhexyl Butamido Triazone, Tocopheryl Acetate, Phenylbenzimidazole Sulfonic Acid, Panthenol, Caprylyl Glycol, Sodium Hydroxide, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Xanthan Gum, Carbomer, Disodium EDTA, Ethylhexylglycerin, Aloe Barbedensis Leaf Juice Powder, Tocopherol.","","Sonnenschutz Gel Med LSF 30"
"sunscreens","La Roche-Posay","en:hygiene; en:soaps; en:suncare; en:in-sun-protections; en:marseille-soaps; en:sunscreen","en:morocco","fr:la-roche-posay; fr:e108; en:cream; en:dairy; en:e102; en:e170","fr:la-roche-posay; fr:e108; en:cream; en:dairy; en:e102; en:e170","La Roche-Posay, E108, crème, E102, E170, Crème.","","Cicaplast baume b5+"
"sunscreens","L'Oréal, L'Oreal Consumer products, Garnier","en:suncare; en:in-sun-protections; en:sunscreen","en:france","en:water; fr:alcohol-denat; fr:octocrylene; fr:c12-15-alkyl-benzoate; fr:diisopropyl-sebacate; fr:butyl-methoxydibenzoylmethane; en:e422; fr:isonomyl-isononanoate; fr:styrene; fr:acrylates-copolymer; fr:ethylhexyl-triazone; fr:poly-c10-30-alkyl-acrylate; en:e307a; fr:behenyl-alcohol; fr:triethanolamine; fr:caprylyl-glycol; fr:terephthalylidene-dicamphor-sulfonic-acid; fr:disodium-ethylene-dicocamide-peg-15-disulfate; fr:disodium-edta; fr:cetyl-alcohol; fr:glyceryl-stearate; fr:glyceryl-stearate-citrate; fr:parfum; fr:fragrance; fr:f-i-l; fr:b37512; en:no1","en:water; fr:alcohol-denat; fr:octocrylene; fr:c12-15-alkyl-benzoate; fr:diisopropyl-sebacate; fr:butyl-methoxydibenzoylmethane; en:e422; fr:isonomyl-isononanoate; fr:styrene; fr:acrylates-copolymer; fr:ethylhexyl-triazone; fr:poly-c10-30-alkyl-acrylate; en:e307a; fr:behenyl-alcohol; fr:triethanolamine; fr:caprylyl-glycol; fr:terephthalylidene-dicamphor-sulfonic-acid; fr:disodium-ethylene-dicocamide-peg-15-disulfate; fr:disodium-edta; fr:cetyl-alcohol; fr:glyceryl-stearate; fr:glyceryl-stearate-citrate; fr:parfum; fr:fragrance; fr:f-i-l; fr:b37512; en:no1","Aqua / water, alcohol denat., octocrylene, C12-15 alkyl benzoate, diisopropyl sebacate, butyl methoxydibenzoylmethane, glycerin, isonomyl isononanoate, styrene/acrylates copolymer, ethylhexyl triazone, poly C10-30 Alkyl Acrylate, tocopherol, behenyl alcohol, triethanolamine, caprylyl glycol, acrylates copolymer, terephthalylidene dicamphor sulfonic acid, disodium ethylene dicocamide PEG-15 disulfate, disodium EDTA, cetyl alcohol, glyceryl stearate, glyceryl stearate citrate, parfum / fragrance (F.I.L. B37512/1).","","Ambre Solaire Spray protecteur brumisateur FPS 20"
